serial_number,model,duration,event_observed,smart_5_raw,smart_9_raw,smart_187_raw,smart_188_raw,smart_194_raw,smart_197_raw,smart_198_raw
ZL225FG6,ST16000NM001G,90,0,0.0,45433.0,0.0,0.0,33.0,0.0,0.0
ZL225SHW,ST16000NM001G,90,0,0.0,45366.0,0.0,0.0,24.0,0.0,0.0
ZL22633T,ST16000NM001G,90,0,0.0,42792.0,0.0,0.0,25.0,0.0,0.0
ZL226469,ST16000NM001G,90,0,0.0,12759.0,0.0,0.0,26.0,0.0,0.0
ZL226APS,ST16000NM001G,90,0,0.0,43011.0,0.0,0.0,31.0,0.0,0.0
ZL226GYF,ST16000NM001G,90,0,0.0,42098.0,0.0,0.0,27.0,0.0,0.0
ZL226JKP,ST16000NM001G,90,0,0.0,39573.0,0.0,0.0,37.0,0.0,0.0
ZL226JNS,ST16000NM001G,90,0,0.0,45361.0,0.0,0.0,30.0,0.0,0.0
ZL226JP0,ST16000NM001G,90,0,0.0,45358.0,0.0,0.0,26.0,0.0,0.0
ZL226JSG,ST16000NM001G,90,0,0.0,45361.0,0.0,0.0,31.0,0.0,0.0
ZL226JSR,ST16000NM001G,90,0,0.0,45358.0,0.0,0.0,26.0,0.0,0.0
ZL226JWR,ST16000NM001G,90,0,0.0,44321.0,0.0,25770197004.0,38.0,0.0,0.0
ZL226K3B,ST16000NM001G,90,0,8.0,45364.0,0.0,0.0,29.0,0.0,0.0
ZL226K3E,ST16000NM001G,90,0,0.0,45365.0,0.0,0.0,29.0,0.0,0.0
ZL226K3Q,ST16000NM001G,90,0,0.0,45358.0,0.0,0.0,26.0,0.0,0.0
ZL226K4M,ST16000NM001G,90,0,0.0,45358.0,0.0,0.0,27.0,0.0,0.0
ZL226K8Z,ST16000NM001G,90,0,0.0,45357.0,0.0,0.0,27.0,0.0,0.0
ZL226KDD,ST16000NM001G,90,0,0.0,39554.0,0.0,0.0,32.0,0.0,0.0
ZL226VFR,ST16000NM001G,90,0,0.0,39502.0,0.0,0.0,38.0,0.0,0.0
ZL226Y2W,ST16000NM001G,11,1,176.0,235.0,142.0,4295163907.0,30.0,1840.0,1840.0
ZL2276EL,ST16000NM001G,90,0,0.0,39610.0,0.0,0.0,38.0,0.0,0.0
ZL2278GD,ST16000NM001G,90,0,0.0,45353.0,0.0,34360262669.0,33.0,0.0,0.0
ZL2278GR,ST16000NM001G,90,0,0.0,45365.0,0.0,0.0,20.0,0.0,0.0
ZL2278NA,ST16000NM001G,90,0,0.0,45350.0,0.0,0.0,25.0,0.0,0.0
ZL2278RC,ST16000NM001G,90,0,0.0,45362.0,0.0,0.0,28.0,0.0,0.0
ZL228A7Y,ST16000NM001G,90,0,0.0,44299.0,0.0,0.0,37.0,0.0,0.0
ZL228BMY,ST16000NM001G,90,0,0.0,44342.0,0.0,0.0,32.0,0.0,0.0
ZL228JTW,ST16000NM001G,90,0,0.0,39703.0,0.0,0.0,38.0,0.0,0.0
ZL228MKP,ST16000NM001G,90,0,8.0,42807.0,0.0,0.0,26.0,0.0,0.0
ZL228YKF,ST16000NM001G,90,0,0.0,17420.0,0.0,0.0,33.0,0.0,0.0
ZL22970W,ST16000NM001G,90,0,0.0,35348.0,0.0,0.0,45.0,0.0,0.0
ZL229T66,ST16000NM001G,90,0,32.0,42717.0,0.0,0.0,28.0,0.0,0.0
ZL229VGH,ST16000NM001G,90,0,0.0,44303.0,0.0,0.0,33.0,0.0,0.0
ZL229Y54,ST16000NM001G,90,0,0.0,42801.0,0.0,0.0,25.0,0.0,0.0
ZL22AB1Y,ST16000NM001G,90,0,0.0,42815.0,0.0,0.0,21.0,0.0,0.0
ZL22AE6Z,ST16000NM001G,90,0,0.0,44315.0,0.0,0.0,38.0,0.0,0.0
ZL22AW6F,ST16000NM001G,90,0,0.0,42785.0,2.0,0.0,29.0,0.0,0.0
ZL22AX2N,ST16000NM001G,90,0,0.0,44332.0,0.0,0.0,29.0,0.0,0.0
ZL22B35A,ST16000NM001G,90,0,0.0,42999.0,0.0,0.0,35.0,0.0,0.0
ZL22B71S,ST16000NM001G,90,0,0.0,42770.0,0.0,0.0,29.0,0.0,0.0
ZL22B7K3,ST16000NM001G,90,0,0.0,43014.0,0.0,0.0,35.0,0.0,0.0
ZL22BFTG,ST16000NM001G,90,0,0.0,42729.0,0.0,8590065737.0,44.0,0.0,0.0
ZL22BQG9,ST16000NM001G,90,0,0.0,42096.0,0.0,0.0,35.0,0.0,0.0
ZL22BW73,ST16000NM001G,90,0,0.0,42099.0,0.0,0.0,36.0,0.0,0.0
ZL22C0WH,ST16000NM001G,90,0,16.0,42814.0,0.0,0.0,29.0,0.0,0.0
ZL22CJTG,ST16000NM001G,90,0,0.0,42095.0,0.0,0.0,31.0,0.0,0.0
ZL22CMYJ,ST16000NM001G,90,0,0.0,44333.0,0.0,0.0,36.0,0.0,0.0
ZL22CMYV,ST16000NM001G,90,0,0.0,45438.0,0.0,0.0,25.0,0.0,0.0
ZL22CVCH,ST16000NM001G,90,0,0.0,45328.0,0.0,0.0,30.0,0.0,0.0
ZL22DCZB,ST16000NM001G,90,0,0.0,42097.0,0.0,0.0,27.0,0.0,0.0
ZL22DEB2,ST16000NM001G,90,0,0.0,42766.0,0.0,0.0,33.0,0.0,0.0
ZL22DPR4,ST16000NM001G,90,0,0.0,44325.0,0.0,0.0,34.0,0.0,0.0
ZL22E41T,ST16000NM001G,90,0,0.0,42091.0,0.0,0.0,34.0,0.0,0.0
ZL22E5VK,ST16000NM001G,90,0,4728.0,42761.0,105.0,0.0,36.0,0.0,0.0
ZL22E8JS,ST16000NM001G,90,0,0.0,42102.0,0.0,0.0,39.0,0.0,0.0
ZL22ELC3,ST16000NM001G,90,0,0.0,42768.0,0.0,14155.0,39.0,0.0,0.0
ZL22ETWF,ST16000NM001G,90,0,0.0,42823.0,0.0,0.0,30.0,0.0,0.0
ZL22F2CQ,ST16000NM001G,90,0,0.0,9654.0,0.0,0.0,32.0,0.0,0.0
ZL22FT34,ST16000NM001G,90,0,0.0,8214.0,0.0,0.0,39.0,0.0,0.0
ZL22GB9J,ST16000NM001G,90,0,0.0,42784.0,0.0,0.0,32.0,0.0,0.0
ZL22GH86,ST16000NM001G,90,0,0.0,45358.0,0.0,0.0,30.0,0.0,0.0
ZL22GR5L,ST16000NM001G,90,0,0.0,45359.0,0.0,0.0,27.0,0.0,0.0
ZL22H33P,ST16000NM001G,90,0,0.0,6256.0,0.0,0.0,27.0,0.0,0.0
ZL22HQ8D,ST16000NM001G,90,0,0.0,37071.0,0.0,0.0,41.0,0.0,0.0
ZL22HQAF,ST16000NM001G,90,0,0.0,42760.0,0.0,0.0,42.0,0.0,0.0
ZL22HQEQ,ST16000NM001G,90,0,48.0,45357.0,0.0,0.0,27.0,0.0,0.0
ZL22HQF8,ST16000NM001G,90,0,0.0,42773.0,0.0,0.0,21.0,0.0,0.0
ZL22HQF9,ST16000NM001G,90,0,0.0,42768.0,0.0,0.0,30.0,0.0,0.0
ZL22HQGF,ST16000NM001G,90,0,0.0,45359.0,0.0,0.0,29.0,0.0,0.0
ZL22HQGT,ST16000NM001G,90,0,0.0,39891.0,0.0,0.0,27.0,0.0,0.0
ZL22HQKY,ST16000NM001G,90,0,0.0,44832.0,0.0,0.0,23.0,0.0,0.0
ZL22HQLM,ST16000NM001G,90,0,0.0,42772.0,0.0,0.0,34.0,0.0,0.0
ZL22HQMW,ST16000NM001G,90,0,0.0,39577.0,0.0,0.0,27.0,0.0,0.0
ZL22HS2B,ST16000NM001G,90,0,0.0,42786.0,0.0,0.0,25.0,0.0,0.0
ZL22HSQC,ST16000NM001G,90,0,0.0,44310.0,0.0,0.0,28.0,0.0,0.0
ZL22J2S8,ST16000NM001G,90,0,0.0,42093.0,0.0,0.0,31.0,0.0,0.0
ZL22JCZF,ST16000NM001G,90,0,0.0,22230.0,0.0,0.0,42.0,0.0,0.0
ZL22JL4D,ST16000NM001G,90,0,0.0,43006.0,0.0,0.0,27.0,0.0,0.0
ZL22K08Z,ST16000NM001G,90,0,1912.0,42766.0,4.0,4295032843.0,28.0,104.0,104.0
ZL22K25N,ST16000NM001G,90,0,0.0,42767.0,0.0,0.0,28.0,0.0,0.0
ZL22K4L1,ST16000NM001G,90,0,0.0,7438.0,0.0,0.0,36.0,0.0,0.0
ZL22K5S5,ST16000NM001G,21,1,0.0,7243.0,94.0,12885884944.0,36.0,69360.0,69360.0
ZL22KEA7,ST16000NM001G,90,0,0.0,42094.0,0.0,0.0,36.0,0.0,0.0
ZL22KN4M,ST16000NM001G,90,0,0.0,45432.0,0.0,0.0,33.0,0.0,0.0
ZL22KNB5,ST16000NM001G,90,0,0.0,42764.0,0.0,0.0,33.0,0.0,0.0
ZL22KQBV,ST16000NM001G,90,0,0.0,39698.0,0.0,0.0,36.0,0.0,0.0
ZL22KW4T,ST16000NM001G,90,0,16.0,42757.0,0.0,0.0,29.0,0.0,0.0
ZL22L4YH,ST16000NM001G,90,0,0.0,44318.0,0.0,0.0,34.0,0.0,0.0
ZL22LCSK,ST16000NM001G,90,0,24.0,39573.0,0.0,0.0,29.0,8.0,8.0
ZL22LML6,ST16000NM001G,90,0,0.0,44846.0,0.0,0.0,20.0,0.0,0.0
ZL22LMR5,ST16000NM001G,90,0,0.0,39574.0,0.0,0.0,28.0,0.0,0.0
ZL22LMSA,ST16000NM001G,90,0,0.0,42773.0,0.0,0.0,20.0,0.0,0.0
ZL22LMSV,ST16000NM001G,90,0,0.0,44328.0,0.0,0.0,28.0,0.0,0.0
ZL22M0ZP,ST16000NM001G,90,0,0.0,42758.0,0.0,0.0,44.0,0.0,0.0
ZL22M16N,ST16000NM001G,90,0,0.0,42761.0,0.0,0.0,35.0,0.0,0.0
ZL22M1G8,ST16000NM001G,90,0,0.0,45365.0,0.0,0.0,28.0,0.0,0.0
ZL22M1WM,ST16000NM001G,90,0,0.0,39579.0,0.0,0.0,35.0,0.0,0.0
ZL22M9C9,ST16000NM001G,90,0,0.0,42771.0,0.0,0.0,28.0,0.0,0.0
ZL22MM29,ST16000NM001G,90,0,0.0,42775.0,1.0,0.0,38.0,0.0,0.0
ZL22MM9B,ST16000NM001G,90,0,0.0,42089.0,0.0,0.0,28.0,0.0,0.0
ZL22N38R,ST16000NM001G,90,0,0.0,42817.0,0.0,0.0,20.0,0.0,0.0
ZL22N3DW,ST16000NM001G,90,0,0.0,44318.0,0.0,0.0,38.0,0.0,0.0
ZL22N7G9,ST16000NM001G,90,0,0.0,42819.0,0.0,0.0,22.0,0.0,0.0
ZL22NDWN,ST16000NM001G,90,0,2344.0,42802.0,77.0,0.0,25.0,16.0,16.0
ZL22NGS2,ST16000NM001G,90,0,0.0,39499.0,0.0,0.0,34.0,0.0,0.0
ZL22NP90,ST16000NM001G,90,0,0.0,42099.0,0.0,0.0,37.0,0.0,0.0
ZL22NPD2,ST16000NM001G,90,0,0.0,42807.0,0.0,0.0,32.0,0.0,0.0
ZL22NTSV,ST16000NM001G,90,0,0.0,42770.0,0.0,0.0,29.0,0.0,0.0
ZL22P11H,ST16000NM001G,90,0,0.0,13279.0,0.0,0.0,29.0,0.0,0.0
ZL22PP6H,ST16000NM001G,90,0,0.0,42813.0,0.0,0.0,30.0,0.0,0.0
ZL22PR8G,ST16000NM001G,90,0,0.0,42099.0,0.0,0.0,28.0,0.0,0.0
ZL22Q22E,ST16000NM001G,90,0,0.0,44312.0,0.0,0.0,38.0,0.0,0.0
ZL22Q4AV,ST16000NM001G,90,0,0.0,42764.0,0.0,0.0,34.0,0.0,0.0
ZL22QFSC,ST16000NM001G,90,0,0.0,43009.0,1.0,0.0,31.0,0.0,0.0
ZL22QZS0,ST16000NM001G,90,0,0.0,39832.0,0.0,0.0,36.0,0.0,0.0
ZL22R1FL,ST16000NM001G,90,0,0.0,42792.0,0.0,0.0,27.0,0.0,0.0
ZL22R6AK,ST16000NM001G,90,0,0.0,42761.0,0.0,0.0,35.0,0.0,0.0
ZL22RQKF,ST16000NM001G,90,0,0.0,4676.0,0.0,0.0,36.0,0.0,0.0
ZL22S03S,ST16000NM001G,90,0,0.0,42088.0,0.0,0.0,39.0,0.0,0.0
ZL22T54Q,ST16000NM001G,90,0,64.0,43009.0,20.0,38655623182.0,32.0,0.0,0.0
ZL22TK7E,ST16000NM001G,90,0,0.0,42098.0,0.0,0.0,32.0,0.0,0.0
ZL22TN93,ST16000NM001G,90,0,0.0,44315.0,0.0,0.0,38.0,0.0,0.0
ZL22TRXQ,ST16000NM001G,90,0,0.0,44299.0,0.0,0.0,38.0,0.0,0.0
ZL22V0BS,ST16000NM001G,90,0,0.0,42776.0,0.0,0.0,41.0,0.0,0.0
ZL22V5G4,ST16000NM001G,90,0,0.0,4512.0,0.0,0.0,43.0,0.0,0.0
ZL22V6CJ,ST16000NM001G,90,0,0.0,42085.0,0.0,0.0,32.0,0.0,0.0
ZL22V90Z,ST16000NM001G,90,0,0.0,42809.0,0.0,0.0,24.0,0.0,0.0
ZL22VDE3,ST16000NM001G,90,0,0.0,42765.0,0.0,0.0,29.0,0.0,0.0
ZL22VMZR,ST16000NM001G,90,0,0.0,42817.0,0.0,0.0,24.0,0.0,0.0
ZL22VP50,ST16000NM001G,90,0,0.0,44306.0,0.0,65547.0,33.0,0.0,0.0
ZL22VXR4,ST16000NM001G,90,0,0.0,39569.0,0.0,0.0,32.0,0.0,0.0
ZL22WE96,ST16000NM001G,90,0,0.0,42098.0,0.0,0.0,27.0,0.0,0.0
ZL22WGPD,ST16000NM001G,90,0,0.0,43001.0,0.0,0.0,26.0,0.0,0.0
ZL22WHR5,ST16000NM001G,90,0,0.0,42771.0,0.0,0.0,28.0,0.0,0.0
ZL22X4HK,ST16000NM001G,90,0,0.0,45427.0,0.0,0.0,28.0,0.0,0.0
ZL22X4HL,ST16000NM001G,90,0,0.0,42768.0,0.0,0.0,39.0,0.0,0.0
ZL22X4HZ,ST16000NM001G,90,0,0.0,39638.0,0.0,0.0,38.0,0.0,0.0
ZL22X4J0,ST16000NM001G,90,0,0.0,35665.0,0.0,0.0,34.0,0.0,0.0
ZL22X4J2,ST16000NM001G,90,0,0.0,45360.0,0.0,0.0,29.0,0.0,0.0
ZL22X4JG,ST16000NM001G,90,0,0.0,39890.0,0.0,0.0,40.0,0.0,0.0
ZL22X4JH,ST16000NM001G,90,0,0.0,42765.0,0.0,0.0,36.0,0.0,0.0
ZL22X4JJ,ST16000NM001G,90,0,8.0,45350.0,0.0,0.0,29.0,0.0,0.0
ZL22X4JM,ST16000NM001G,90,0,0.0,35653.0,0.0,0.0,42.0,0.0,0.0
ZL22X4JN,ST16000NM001G,90,0,0.0,39570.0,0.0,0.0,33.0,0.0,0.0
ZL22X4JR,ST16000NM001G,90,0,0.0,42810.0,0.0,0.0,28.0,0.0,0.0
ZL22X4JS,ST16000NM001G,90,0,0.0,39581.0,0.0,0.0,31.0,0.0,0.0
ZL22X4JV,ST16000NM001G,90,0,0.0,44307.0,0.0,0.0,37.0,0.0,0.0
ZL22X4JW,ST16000NM001G,90,0,0.0,39882.0,0.0,0.0,28.0,0.0,0.0
ZL22X4JZ,ST16000NM001G,90,0,0.0,35627.0,0.0,0.0,30.0,0.0,0.0
ZL22X4K0,ST16000NM001G,90,0,0.0,39561.0,0.0,0.0,38.0,0.0,0.0
ZL22X4K8,ST16000NM001G,90,0,0.0,42776.0,0.0,0.0,39.0,0.0,0.0
ZL22X4KB,ST16000NM001G,90,0,0.0,45370.0,0.0,0.0,21.0,0.0,0.0
ZL22X4KH,ST16000NM001G,90,0,0.0,39567.0,0.0,0.0,28.0,0.0,0.0
ZL22X4KJ,ST16000NM001G,90,0,0.0,42764.0,0.0,0.0,32.0,0.0,0.0
ZL22X4KL,ST16000NM001G,90,0,320.0,39609.0,4.0,65537.0,38.0,0.0,0.0
ZL22X4KT,ST16000NM001G,90,0,32.0,39372.0,31.0,589833.0,34.0,1088.0,1088.0
ZL22X4KZ,ST16000NM001G,90,0,0.0,35651.0,0.0,0.0,41.0,0.0,0.0
ZL22X4L3,ST16000NM001G,90,0,0.0,39650.0,0.0,0.0,34.0,0.0,0.0
ZL22X4L5,ST16000NM001G,90,0,0.0,42091.0,0.0,0.0,36.0,0.0,0.0
ZL22X4L7,ST16000NM001G,90,0,0.0,42803.0,0.0,0.0,29.0,0.0,0.0
ZL22X4LD,ST16000NM001G,90,0,0.0,35661.0,0.0,0.0,31.0,0.0,0.0
ZL22X4LK,ST16000NM001G,90,0,0.0,45366.0,1.0,8590065666.0,21.0,0.0,0.0
ZL22X4LM,ST16000NM001G,90,0,0.0,42759.0,0.0,0.0,37.0,0.0,0.0
ZL22X4LT,ST16000NM001G,90,0,0.0,42099.0,0.0,0.0,35.0,0.0,0.0
ZL22X4LZ,ST16000NM001G,90,0,0.0,39520.0,0.0,0.0,39.0,0.0,0.0
ZL22X4M0,ST16000NM001G,90,0,0.0,39577.0,0.0,0.0,37.0,0.0,0.0
ZL22X4M6,ST16000NM001G,90,0,0.0,35328.0,0.0,465.0,42.0,0.0,0.0
ZL22X4MC,ST16000NM001G,90,0,0.0,44314.0,0.0,0.0,36.0,0.0,0.0
ZL22X4MT,ST16000NM001G,90,0,0.0,44325.0,0.0,0.0,34.0,0.0,0.0
ZL22X4N8,ST16000NM001G,90,0,96.0,39643.0,6.0,12885229573.0,37.0,8.0,8.0
ZL22X4N9,ST16000NM001G,90,0,0.0,39511.0,0.0,0.0,34.0,0.0,0.0
ZL22X4NA,ST16000NM001G,90,0,0.0,39563.0,1.0,8590196740.0,37.0,0.0,0.0
ZL22X4NC,ST16000NM001G,90,0,0.0,45356.0,1.0,0.0,29.0,0.0,0.0
ZL22X4NE,ST16000NM001G,90,0,0.0,45368.0,0.0,0.0,21.0,0.0,0.0
ZL22X4NM,ST16000NM001G,90,0,0.0,42096.0,0.0,0.0,35.0,0.0,0.0
ZL22X4NN,ST16000NM001G,90,0,0.0,35661.0,0.0,0.0,36.0,0.0,0.0
ZL22X4NQ,ST16000NM001G,90,0,0.0,39573.0,0.0,0.0,38.0,0.0,0.0
ZL22X4NX,ST16000NM001G,90,0,0.0,42710.0,0.0,10.0,36.0,0.0,0.0
ZL22X4NY,ST16000NM001G,90,0,0.0,39563.0,0.0,0.0,38.0,0.0,0.0
ZL22X4NZ,ST16000NM001G,90,0,0.0,45362.0,0.0,0.0,27.0,0.0,0.0
ZL22X4P0,ST16000NM001G,90,0,0.0,42777.0,0.0,0.0,40.0,0.0,0.0
ZL22X4P6,ST16000NM001G,90,0,0.0,44301.0,0.0,0.0,37.0,0.0,0.0
ZL22X4PA,ST16000NM001G,90,0,0.0,44313.0,0.0,0.0,36.0,0.0,0.0
ZL22X4PE,ST16000NM001G,90,0,0.0,42813.0,0.0,0.0,29.0,0.0,0.0
ZL22X4PH,ST16000NM001G,90,0,0.0,35664.0,0.0,0.0,42.0,0.0,0.0
ZL22X4PM,ST16000NM001G,90,0,0.0,45363.0,1.0,4295032833.0,28.0,0.0,0.0
ZL22X4PN,ST16000NM001G,90,0,0.0,35648.0,0.0,0.0,34.0,0.0,0.0
ZL22X4PR,ST16000NM001G,90,0,0.0,42771.0,0.0,0.0,41.0,0.0,0.0
ZL22X4PS,ST16000NM001G,90,0,0.0,39580.0,0.0,0.0,39.0,0.0,0.0
ZL22X4PV,ST16000NM001G,90,0,0.0,45359.0,0.0,0.0,22.0,0.0,0.0
ZL22X4PW,ST16000NM001G,90,0,0.0,39580.0,0.0,0.0,40.0,0.0,0.0
ZL22X4PZ,ST16000NM001G,90,0,0.0,39569.0,0.0,0.0,32.0,0.0,0.0
ZL22X4Q1,ST16000NM001G,90,0,0.0,42096.0,0.0,0.0,35.0,0.0,0.0
ZL22X4Q4,ST16000NM001G,90,0,0.0,45370.0,0.0,0.0,29.0,0.0,0.0
ZL22X4Q5,ST16000NM001G,90,0,0.0,44310.0,0.0,0.0,39.0,0.0,0.0
ZL22X4Q9,ST16000NM001G,90,0,0.0,39595.0,3.0,4295098370.0,37.0,0.0,0.0
ZL22X4QA,ST16000NM001G,90,0,0.0,42094.0,1.0,0.0,33.0,0.0,0.0
ZL22X4QF,ST16000NM001G,90,0,0.0,42101.0,0.0,0.0,32.0,0.0,0.0
ZL22X4QJ,ST16000NM001G,90,0,0.0,44316.0,3.0,47245426700.0,37.0,0.0,0.0
ZL22X4QS,ST16000NM001G,90,0,0.0,35651.0,0.0,0.0,34.0,0.0,0.0
ZL22X4QT,ST16000NM001G,90,0,0.0,44831.0,0.0,0.0,22.0,0.0,0.0
ZL22X4QX,ST16000NM001G,90,0,0.0,45357.0,0.0,0.0,25.0,0.0,0.0
ZL22X4R3,ST16000NM001G,90,0,0.0,42797.0,0.0,0.0,32.0,0.0,0.0
ZL22X4R7,ST16000NM001G,90,0,0.0,35348.0,0.0,0.0,38.0,0.0,0.0
ZL22X4RB,ST16000NM001G,90,0,0.0,39584.0,0.0,0.0,32.0,0.0,0.0
ZL22X4RC,ST16000NM001G,90,0,0.0,39586.0,0.0,0.0,38.0,0.0,0.0
ZL22X4RD,ST16000NM001G,90,0,0.0,39890.0,0.0,0.0,39.0,0.0,0.0
ZL22X4RE,ST16000NM001G,90,0,0.0,45435.0,0.0,0.0,34.0,0.0,0.0
ZL22X4RG,ST16000NM001G,90,0,0.0,35662.0,0.0,0.0,47.0,0.0,0.0
ZL22X4RH,ST16000NM001G,90,0,0.0,42757.0,0.0,0.0,34.0,0.0,0.0
ZL22X4RJ,ST16000NM001G,90,0,0.0,44315.0,0.0,0.0,36.0,0.0,0.0
ZL22X4RK,ST16000NM001G,90,0,0.0,45357.0,0.0,17180196874.0,31.0,0.0,0.0
ZL22X4RN,ST16000NM001G,90,0,0.0,42780.0,0.0,0.0,27.0,0.0,0.0
ZL22X4RP,ST16000NM001G,90,0,0.0,39579.0,0.0,0.0,38.0,0.0,0.0
ZL22X4RY,ST16000NM001G,90,0,0.0,42768.0,0.0,0.0,30.0,0.0,0.0
ZL22X4RZ,ST16000NM001G,90,0,0.0,45351.0,0.0,0.0,21.0,0.0,0.0
ZL22X4S2,ST16000NM001G,90,0,0.0,42774.0,0.0,0.0,36.0,0.0,0.0
ZL22X4S4,ST16000NM001G,90,0,0.0,44330.0,0.0,0.0,30.0,0.0,0.0
ZL22X4S6,ST16000NM001G,90,0,0.0,39502.0,0.0,0.0,34.0,0.0,0.0
ZL22X4SE,ST16000NM001G,90,0,0.0,42778.0,0.0,0.0,36.0,0.0,0.0
ZL22X4SJ,ST16000NM001G,90,0,0.0,42097.0,0.0,0.0,32.0,0.0,0.0
ZL22X4SK,ST16000NM001G,90,0,0.0,42097.0,1.0,0.0,33.0,0.0,0.0
ZL22X4ST,ST16000NM001G,90,0,16264.0,42771.0,384.0,8590131203.0,46.0,0.0,0.0
ZL22X4SW,ST16000NM001G,90,0,0.0,45427.0,0.0,0.0,31.0,0.0,0.0
ZL22X4SZ,ST16000NM001G,90,0,0.0,42707.0,0.0,98.0,40.0,0.0,0.0
ZL22X4T4,ST16000NM001G,90,0,0.0,45366.0,0.0,0.0,22.0,0.0,0.0
ZL22X4T7,ST16000NM001G,90,0,0.0,44817.0,0.0,0.0,22.0,0.0,0.0
ZL22X4TC,ST16000NM001G,90,0,0.0,39568.0,0.0,0.0,29.0,0.0,0.0
ZL22X4TF,ST16000NM001G,90,0,0.0,35663.0,0.0,0.0,37.0,0.0,0.0
ZL22X4TL,ST16000NM001G,90,0,0.0,44320.0,0.0,0.0,39.0,0.0,0.0
ZL22X4TT,ST16000NM001G,90,0,0.0,42783.0,0.0,0.0,21.0,0.0,0.0
ZL22X4TY,ST16000NM001G,90,0,0.0,42806.0,0.0,0.0,27.0,0.0,0.0
ZL22X4V3,ST16000NM001G,90,0,0.0,45367.0,0.0,0.0,30.0,0.0,0.0
ZL22X4V5,ST16000NM001G,90,0,8.0,45317.0,0.0,0.0,30.0,0.0,0.0
ZL22X4V6,ST16000NM001G,90,0,0.0,44311.0,0.0,0.0,37.0,0.0,0.0
ZL22X4V7,ST16000NM001G,90,0,0.0,45358.0,0.0,0.0,21.0,0.0,0.0
ZL22X4VA,ST16000NM001G,90,0,0.0,42763.0,0.0,0.0,42.0,0.0,0.0
ZL22X4VD,ST16000NM001G,90,0,0.0,42776.0,0.0,12885099028.0,34.0,0.0,0.0
ZL22X4VH,ST16000NM001G,90,0,0.0,39582.0,0.0,0.0,27.0,0.0,0.0
ZL22X4VJ,ST16000NM001G,90,0,0.0,42092.0,0.0,0.0,36.0,0.0,0.0
ZL22X4VK,ST16000NM001G,90,0,0.0,44315.0,0.0,0.0,40.0,0.0,0.0
ZL22X4VL,ST16000NM001G,90,0,0.0,35354.0,0.0,0.0,28.0,0.0,0.0
ZL22X4VP,ST16000NM001G,90,0,0.0,42776.0,0.0,0.0,44.0,0.0,0.0
ZL22X4VT,ST16000NM001G,90,0,0.0,35332.0,0.0,182.0,47.0,0.0,0.0
ZL22X4VW,ST16000NM001G,90,0,0.0,42792.0,0.0,0.0,28.0,0.0,0.0
ZL22X4W1,ST16000NM001G,90,0,0.0,45363.0,0.0,0.0,27.0,0.0,0.0
ZL22X4W4,ST16000NM001G,90,0,0.0,42094.0,0.0,0.0,32.0,0.0,0.0
ZL22X4W7,ST16000NM001G,90,0,0.0,35351.0,0.0,0.0,39.0,0.0,0.0
ZL22X4W8,ST16000NM001G,90,0,32.0,42711.0,0.0,54.0,42.0,0.0,0.0
ZL22X4WE,ST16000NM001G,90,0,0.0,42786.0,0.0,0.0,24.0,0.0,0.0
ZL22X4WL,ST16000NM001G,90,0,0.0,45362.0,0.0,0.0,31.0,0.0,0.0
ZL22X4WP,ST16000NM001G,90,0,0.0,42810.0,0.0,0.0,29.0,0.0,0.0
ZL22X4WS,ST16000NM001G,90,0,0.0,39579.0,0.0,0.0,37.0,0.0,0.0
ZL22X4WT,ST16000NM001G,90,0,24.0,42765.0,0.0,4295032833.0,39.0,0.0,0.0
ZL22X4WW,ST16000NM001G,90,0,0.0,45423.0,0.0,0.0,24.0,0.0,0.0
ZL22X4X1,ST16000NM001G,90,0,0.0,39581.0,0.0,0.0,35.0,0.0,0.0
ZL22X4X2,ST16000NM001G,90,0,0.0,7651.0,0.0,0.0,27.0,0.0,0.0
ZL22X4X5,ST16000NM001G,90,0,0.0,44327.0,0.0,0.0,31.0,0.0,0.0
ZL22X4XA,ST16000NM001G,90,0,0.0,42804.0,0.0,0.0,31.0,0.0,0.0
ZL22X4XQ,ST16000NM001G,90,0,0.0,45427.0,0.0,0.0,30.0,0.0,0.0
ZL22X4XR,ST16000NM001G,90,0,0.0,45360.0,0.0,0.0,31.0,0.0,0.0
ZL22X4XX,ST16000NM001G,90,0,0.0,42770.0,0.0,0.0,32.0,0.0,0.0
ZL22X4Y1,ST16000NM001G,90,0,0.0,42769.0,0.0,0.0,31.0,0.0,0.0
ZL22X4Y4,ST16000NM001G,90,0,0.0,45362.0,0.0,0.0,30.0,0.0,0.0
ZL22X4Y5,ST16000NM001G,90,0,0.0,45435.0,0.0,0.0,33.0,0.0,0.0
ZL22X4YB,ST16000NM001G,90,0,0.0,39574.0,0.0,0.0,37.0,0.0,0.0
ZL22X4YE,ST16000NM001G,90,0,0.0,44324.0,0.0,0.0,30.0,0.0,0.0
ZL22X4YK,ST16000NM001G,90,0,0.0,42706.0,0.0,0.0,28.0,0.0,0.0
ZL22X4YM,ST16000NM001G,90,0,0.0,39565.0,0.0,0.0,40.0,0.0,0.0
ZL22X4YN,ST16000NM001G,90,0,0.0,42100.0,0.0,0.0,38.0,0.0,0.0
ZL22X4YP,ST16000NM001G,90,0,0.0,45368.0,0.0,0.0,29.0,0.0,0.0
ZL22X4YR,ST16000NM001G,90,0,0.0,39567.0,0.0,0.0,30.0,0.0,0.0
